Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter
31.0,57,32.0,2,1,96.87,6,1,2,v Pakistan,Sharjah,2013-12-18,ODI # 3445,Angelo Mathews
47.0,82,44.0,2,0,106.81,6,1,2,v Pakistan,Dubai (DSC),2013-12-20,ODI # 3446,Angelo Mathews
44.0,68,51.0,1,3,86.27,6,1,2,v Pakistan,Sharjah,2013-12-22,ODI # 3447,Angelo Mathews
38.0,64,46.0,2,1,82.60,6,1,1,v Pakistan,Abu Dhabi,2013-12-25,ODI # 3448,Angelo Mathews
8.0,43,31.0,0,0,25.80,6,1,2,v Pakistan,Abu Dhabi,2013-12-27,ODI # 3450,Angelo Mathews
3.0,16,15.0,0,0,20.00,6,1,1,v Bangladesh,Mirpur,2014-02-17,ODI # 3469,Angelo Mathews
56.0,58,39.0,6,1,143.58,6,0,1,v Bangladesh,Mirpur,2014-02-20,ODI # 3470,Angelo Mathews
20.0,36,26.0,0,1,76.92,5,0,2,v Bangladesh,Mirpur,2014-02-22,ODI # 3471,Angelo Mathews
55.0,62,50.0,5,1,110.00,5,0,1,v Pakistan,Fatullah,2014-02-25,ODI # 3473,Angelo Mathews
6.0,21,18.0,0,0,33.33,6,1,2,v India,Fatullah,2014-02-28,ODI # 3476,Angelo Mathews
45.0,70,41.0,4,0,109.75,6,0,1,v Afghanistan,Mirpur,2014-03-03,ODI # 3481,Angelo Mathews
74.0,153,103.0,7,1,71.84,6,0,2,v Bangladesh,Mirpur,2014-03-06,ODI # 3485,Angelo Mathews
16.0,23,13.0,2,0,123.07,6,0,2,v Pakistan,Mirpur,2014-03-08,ODI # 3486,Angelo Mathews
30.0,-,53.0,4,0,56.60,5,1,1,v Ireland,Dublin,2014-05-06,ODI # 3490,Angelo Mathews
18.0,34,21.0,2,0,85.71,5,1,2,v England,The Oval,2014-05-22,ODI # 3492,Angelo Mathews
30.0,66,35.0,2,0,85.71,5,1,1,v England,Chester-le-Street,2014-05-25,ODI # 3493,Angelo Mathews
11.0,19,12.0,2,0,91.66,6,1,1,v England,Manchester,2014-05-28,ODI # 3494,Angelo Mathews
30.0,50,30.0,4,0,100.00,5,1,1,v England,Lord's,2014-05-31,ODI # 3495,Angelo Mathews
42.0,49,34.0,6,0,123.52,6,0,2,v England,Birmingham,2014-06-03,ODI # 3496,Angelo Mathews
13.0,23,13.0,1,0,100.00,6,1,2,v South Africa,Colombo (RPS),2014-07-06,ODI # 3500,Angelo Mathews
34.0,70,38.0,1,1,89.47,6,1,1,v South Africa,Pallekele,2014-07-09,ODI # 3501,Angelo Mathews
58.0,127,81.0,5,1,71.60,6,1,2,v South Africa,Hambantota,2014-07-12,ODI # 3502,Angelo Mathews
89.0,113,85.0,9,2,104.70,6,1,1,v Pakistan,Hambantota,2014-08-23,ODI # 3512,Angelo Mathews
93.0,160,115.0,8,0,80.86,5,1,1,v Pakistan,Hambantota,2014-08-26,ODI # 3515,Angelo Mathews
0.0,3,1.0,0,0,0.00,5,0,2,v Pakistan,Dambulla,2014-08-30,ODI # 3519,Angelo Mathews
23.0,25,32.0,3,0,71.87,6,1,2,v India,Cuttack,2014-11-02,ODI # 3539,Angelo Mathews
92.0,-,101.0,10,1,91.08,5,0,1,v India,Ahmedabad,2014-11-06,ODI # 3540,Angelo Mathews
10.0,-,14.0,1,0,71.42,5,1,1,v India,Hyderabad,2014-11-09,ODI # 3543,Angelo Mathews
75.0,85,68.0,9,1,110.29,5,1,2,v India,Eden Gardens,2014-11-13,ODI # 3544,Angelo Mathews
139.0,141,116.0,6,10,119.82,5,0,1,v India,Ranchi,2014-11-16,ODI # 3547,Angelo Mathews
33.0,23,24.0,1,3,137.50,5,1,1,v England,Colombo (RPS),2014-11-26,ODI # 3554,Angelo Mathews
37.0,64,45.0,3,0,82.22,5,1,1,v England,Hambantota,2014-12-03,ODI # 3561,Angelo Mathews
51.0,103,60.0,5,0,85.00,5,0,2,v England,Colombo (RPS),2014-12-07,ODI # 3563,Angelo Mathews
40.0,79,76.0,4,0,52.63,5,1,1,v England,Pallekele,2014-12-10,ODI # 3565,Angelo Mathews
1.0,7,5.0,0,0,20.00,5,1,1,v England,Pallekele,2014-12-13,ODI # 3567,Angelo Mathews
20.0,29,27.0,1,0,74.07,4,1,1,v England,Colombo (RPS),2014-12-16,ODI # 3569,Angelo Mathews
15.0,29,33.0,2,0,45.45,5,1,1,v New Zealand,Christchurch,2015-01-11,ODI # 3574,Angelo Mathews
39.0,66,46.0,5,1,84.78,5,0,2,v New Zealand,Hamilton,2015-01-15,ODI # 3577,Angelo Mathews
0.0,2,1.0,0,0,0.00,5,1,1,v New Zealand,Nelson,2015-01-20,ODI # 3585,Angelo Mathews
46.0,80,52.0,5,0,88.46,6,1,2,v New Zealand,Christchurch,2015-02-14,ODI # 3599,Angelo Mathews
44.0,115,81.0,2,0,54.32,6,1,2,v Afghanistan,Dunedin,2015-02-22,ODI # 3609,Angelo Mathews
35.0,57,31.0,2,1,112.90,5,1,2,v Australia,Sydney,2015-03-08,ODI # 3629,Angelo Mathews
51.0,32,21.0,1,6,242.85,5,1,1,v Scotland,Hobart,2015-03-11,ODI # 3632,Angelo Mathews
19.0,37,32.0,1,0,59.37,6,1,1,v South Africa,Sydney,2015-03-18,ODI # 3640,Angelo Mathews
38.0,73,54.0,5,0,70.37,5,1,1,v Pakistan,Dambulla,2015-07-11,ODI # 3664,Angelo Mathews
8.0,23,11.0,0,0,72.72,4,1,2,v Pakistan,Pallekele,2015-07-15,ODI # 3669,Angelo Mathews
4.0,17,13.0,0,0,30.76,5,1,2,v Pakistan,Colombo (RPS),2015-07-19,ODI # 3670,Angelo Mathews
12.0,31,23.0,0,0,52.17,4,1,1,v Pakistan,Colombo (RPS),2015-07-22,ODI # 3671,Angelo Mathews
70.0,67,40.0,8,2,175.00,5,0,1,v Pakistan,Hambantota,2015-07-26,ODI # 3672,Angelo Mathews
13.0,-,17.0,1,0,76.47,4,1,2,v West Indies,Colombo (RPS),2015-11-01,ODI # 3701,Angelo Mathews
27.0,62,33.0,1,0,81.81,5,0,2,v West Indies,Pallekele,2015-11-07,ODI # 3704,Angelo Mathews
0.0,1,1.0,0,0,0.00,5,1,1,v New Zealand,Christchurch,2015-12-26,ODI # 3714,Angelo Mathews
17.0,39,22.0,2,0,77.27,5,1,1,v New Zealand,Christchurch,2015-12-28,ODI # 3715,Angelo Mathews
95.0,156,116.0,6,0,81.89,5,1,2,v New Zealand,Mount Maunganui,2016-01-05,ODI # 3721,Angelo Mathews
49.0,-,53.0,4,2,92.45,5,1,1,v Ireland,Dublin (Malahide),2016-06-16,ODI # 3748,Angelo Mathews
24.0,-,18.0,1,1,133.33,6,1,1,v Ireland,Dublin (Malahide),2016-06-18,ODI # 3749,Angelo Mathews
73.0,145,109.0,5,0,66.97,5,1,1,v England,Nottingham,2016-06-21,ODI # 3751,Angelo Mathews
44.0,54,54.0,3,0,81.48,5,1,1,v England,Birmingham,2016-06-24,ODI # 3753,Angelo Mathews
56.0,93,67.0,3,1,83.58,5,1,1,v England,Bristol,2016-06-26,ODI # 3755,Angelo Mathews
67.0,72,54.0,6,1,124.07,5,0,1,v England,The Oval,2016-06-29,ODI # 3757,Angelo Mathews
13.0,16,15.0,2,0,86.66,5,1,2,v England,Cardiff,2016-07-02,ODI # 3758,Angelo Mathews
0.0,5,4.0,0,0,0.00,5,1,1,v Australia,Colombo (RPS),2016-08-21,ODI # 3768,Angelo Mathews
57.0,100,60.0,1,2,95.00,5,1,1,v Australia,Colombo (RPS),2016-08-24,ODI # 3769,Angelo Mathews
2.0,12,4.0,0,0,50.00,5,1,1,v Australia,Dambulla,2016-08-28,ODI # 3772,Angelo Mathews
40.0,95,71.0,4,0,56.33,5,1,1,v Australia,Dambulla,2016-08-31,ODI # 3774,Angelo Mathews
52.0,76,45.0,6,0,115.55,5,0,2,v India,The Oval,2017-06-08,ODI # 3882,Angelo Mathews
39.0,70,54.0,2,1,72.22,5,1,1,v Pakistan,Cardiff,2017-06-12,ODI # 3888,Angelo Mathews
43.0,45,30.0,6,1,143.33,5,1,1,v Zimbabwe,Galle,2017-06-30,ODI # 3897,Angelo Mathews
28.0,50,35.0,4,0,80.00,5,0,2,v Zimbabwe,Galle,2017-07-02,ODI # 3899,Angelo Mathews
42.0,68,40.0,0,2,105.00,3,1,1,v Zimbabwe,Hambantota,2017-07-08,ODI # 3903,Angelo Mathews
24.0,55,47.0,4,0,51.06,5,1,1,v Zimbabwe,Hambantota,2017-07-10,ODI # 3904,Angelo Mathews
36.0,-,50.0,1,1,72.00,5,0,1,v India,Dambulla,2017-08-20,ODI # 3905,Angelo Mathews
20.0,-,41.0,2,0,48.78,5,1,1,v India,Pallekele,2017-08-24,ODI # 3906,Angelo Mathews
11.0,-,23.0,1,0,47.82,5,1,1,v India,Pallekele,2017-08-27,ODI # 3907,Angelo Mathews
70.0,-,80.0,10,0,87.50,5,1,2,v India,Colombo (RPS),2017-08-31,ODI # 3908,Angelo Mathews
55.0,-,98.0,4,0,56.12,5,1,1,v India,Colombo (RPS),2017-09-03,ODI # 3909,Angelo Mathews
25.0,68,42.0,5,0,59.52,4,0,2,v India,Dharamsala,2017-12-10,ODI # 3939,Angelo Mathews
111.0,184,132.0,9,3,84.09,4,0,2,v India,Mohali,2017-12-13,ODI # 3941,Angelo Mathews
17.0,52,28.0,2,0,60.71,4,1,1,v India,Visakhapatnam,2017-12-17,ODI # 3942,Angelo Mathews
42.0,-,64.0,1,1,65.62,4,1,2,v Zimbabwe,Mirpur,2018-01-17,ODI # 3955,Angelo Mathews
5.0,-,8.0,1,0,62.50,5,1,1,v South Africa,Dambulla,2018-07-29,ODI # 4025,Angelo Mathews
79.0,-,111.0,6,0,71.17,5,0,1,v South Africa,Dambulla,2018-08-01,ODI # 4027,Angelo Mathews
32.0,-,42.0,3,1,76.19,6,1,2,v South Africa,Pallekele,2018-08-05,ODI # 4029,Angelo Mathews
22.0,-,23.0,2,1,95.65,5,1,1,v South Africa,Pallekele,2018-08-08,ODI # 4030,Angelo Mathews
97.0,-,97.0,11,1,100.00,5,0,1,v South Africa,Colombo (RPS),2018-08-12,ODI # 4031,Angelo Mathews
16.0,-,34.0,0,0,47.05,5,1,2,v Bangladesh,Dubai (DSC),2018-09-15,ODI # 4036,Angelo Mathews
22.0,-,39.0,1,0,56.41,5,1,2,v Afghanistan,Abu Dhabi,2018-09-17,ODI # 4038,Angelo Mathews
1.0,-,10.0,0,0,10.00,5,1,1,v Scotland,Edinburgh,2019-05-21,ODI # 4142,Angelo Mathews
0.0,14,9.0,0,0,0.00,6,1,1,v New Zealand,Cardiff,2019-06-01,ODI # 4145,Angelo Mathews
0.0,5,2.0,0,0,0.00,5,1,1,v Afghanistan,Cardiff,2019-06-04,ODI # 4149,Angelo Mathews
9.0,14,11.0,2,0,81.81,5,1,2,v Australia,The Oval,2019-06-15,ODI # 4159,Angelo Mathews
85.0,146,115.0,5,1,73.91,5,0,1,v England,Leeds,2019-06-21,ODI # 4168,Angelo Mathews
11.0,48,29.0,1,0,37.93,5,1,1,v South Africa,Chester-le-Street,2019-06-28,ODI # 4176,Angelo Mathews
26.0,45,20.0,2,1,130.00,5,1,1,v West Indies,Chester-le-Street,2019-07-01,ODI # 4180,Angelo Mathews
113.0,157,128.0,10,2,88.28,5,1,1,v India,Leeds,2019-07-06,ODI # 4187,Angelo Mathews
48.0,-,52.0,3,0,92.30,5,1,1,v Bangladesh,Colombo (RPS),2019-07-26,ODI # 4193,Angelo Mathews
52.0,-,57.0,7,0,91.22,5,0,2,v Bangladesh,Colombo (RPS),2019-07-28,ODI # 4194,Angelo Mathews
87.0,-,90.0,8,1,96.66,5,1,1,v Bangladesh,Colombo (RPS),2019-07-31,ODI # 4195,Angelo Mathews
5.0,-,4.0,1,0,125.00,5,1,2,v West Indies,Colombo (SSC),2020-02-22,ODI # 4246,Angelo Mathews
1.0,-,2.0,0,0,50.00,6,1,1,v West Indies,Hambantota,2020-02-26,ODI # 4247,Angelo Mathews
12.0,-,17.0,1,0,70.58,5,1,1,v West Indies,Pallekele,2020-03-01,ODI # 4250,Angelo Mathews
5.0,11,7.0,0,0,71.42,4,1,1,v West Indies,North Sound,2021-03-10,ODI # 4276,Angelo Mathews
18.0,50,25.0,3,0,72.00,4,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Angelo Mathews
0.0,14,8.0,0,0,0.00,4,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Angelo Mathews
12.0,32,21.0,0,0,57.14,4,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Angelo Mathews
14.0,24,16.0,1,1,87.50,4,0,2,v Australia,Adelaide,2013-01-13,ODI # 3319,Kusal Perera
22.0,50,28.0,4,0,78.57,4,0,2,v Australia,Brisbane,2013-01-18,ODI # 3321,Kusal Perera
14.0,43,30.0,1,0,46.66,6,1,2,v Australia,Hobart,2013-01-23,ODI # 3326,Kusal Perera
42.0,53,36.0,5,1,116.66,1,1,2,v Bangladesh,Hambantota,2013-03-23,ODI # 3349,Kusal Perera
18.0,22,21.0,3,0,85.71,1,0,1,v Bangladesh,Hambantota,2013-03-25,ODI # 3351,Kusal Perera
56.0,89,66.0,5,1,84.84,1,1,1,v Bangladesh,Pallekele,2013-03-28,ODI # 3352,Kusal Perera
0.0,1,1.0,0,0,0.00,1,1,1,v New Zealand,Cardiff,2013-06-09,ODI # 3366,Kusal Perera
6.0,10,11.0,1,0,54.54,1,1,2,v England,The Oval,2013-06-13,ODI # 3370,Kusal Perera
4.0,2,3.0,1,0,133.33,1,1,1,v Australia,The Oval,2013-06-17,ODI # 3374,Kusal Perera
4.0,10,8.0,1,0,50.00,1,1,1,v India,Cardiff,2013-06-20,ODI # 3376,Kusal Perera
2.0,1,4.0,0,0,50.00,6,1,1,v India,Port of Spain,2013-07-11,ODI # 3388,Kusal Perera
9.0,19,16.0,2,0,56.25,2,1,1,v South Africa,Colombo (RPS),2013-07-31,ODI # 3401,Kusal Perera
64.0,91,68.0,5,1,94.11,1,1,2,v Pakistan,Sharjah,2013-12-18,ODI # 3445,Kusal Perera
16.0,36,24.0,2,0,66.66,1,1,2,v Pakistan,Dubai (DSC),2013-12-20,ODI # 3446,Kusal Perera
7.0,15,13.0,0,0,53.84,1,1,2,v Pakistan,Sharjah,2013-12-22,ODI # 3447,Kusal Perera
8.0,8,8.0,1,0,100.00,1,1,1,v Pakistan,Abu Dhabi,2013-12-25,ODI # 3448,Kusal Perera
47.0,54,41.0,3,4,114.63,1,1,2,v Pakistan,Abu Dhabi,2013-12-27,ODI # 3450,Kusal Perera
20.0,28,18.0,2,1,111.11,1,1,1,v Bangladesh,Mirpur,2014-02-17,ODI # 3469,Kusal Perera
8.0,8,7.0,2,0,114.28,1,1,1,v Bangladesh,Mirpur,2014-02-20,ODI # 3470,Kusal Perera
106.0,142,124.0,6,5,85.48,1,1,2,v Bangladesh,Mirpur,2014-02-22,ODI # 3471,Kusal Perera
14.0,29,26.0,3,0,53.84,1,1,1,v Pakistan,Fatullah,2014-02-25,ODI # 3473,Kusal Perera
64.0,103,81.0,4,2,79.01,1,1,2,v India,Fatullah,2014-02-28,ODI # 3476,Kusal Perera
33.0,63,49.0,4,1,67.34,1,1,1,v Afghanistan,Mirpur,2014-03-03,ODI # 3481,Kusal Perera
0.0,2,2.0,0,0,0.00,1,1,2,v Bangladesh,Mirpur,2014-03-06,ODI # 3485,Kusal Perera
42.0,41,37.0,6,1,113.51,1,1,2,v Pakistan,Mirpur,2014-03-08,ODI # 3486,Kusal Perera
0.0,-,4.0,0,0,0.00,1,1,1,v Ireland,Dublin,2014-05-06,ODI # 3490,Kusal Perera
19.0,19,15.0,2,1,126.66,2,1,1,v England,Lord's,2014-05-31,ODI # 3495,Kusal Perera
19.0,48,29.0,2,0,65.51,2,1,2,v England,Birmingham,2014-06-03,ODI # 3496,Kusal Perera
34.0,38,33.0,6,0,103.03,1,1,2,v South Africa,Colombo (RPS),2014-07-06,ODI # 3500,Kusal Perera
7.0,17,9.0,1,0,77.77,1,1,1,v South Africa,Pallekele,2014-07-09,ODI # 3501,Kusal Perera
37.0,32,25.0,4,2,148.00,1,1,2,v South Africa,Hambantota,2014-07-12,ODI # 3502,Kusal Perera
0.0,-,6.0,0,0,0.00,1,1,1,v India,Ahmedabad,2014-11-06,ODI # 3540,Kusal Perera
4.0,-,6.0,1,0,66.66,1,1,1,v India,Hyderabad,2014-11-09,ODI # 3543,Kusal Perera
0.0,2,3.0,0,0,0.00,1,1,2,v India,Eden Gardens,2014-11-13,ODI # 3544,Kusal Perera
59.0,89,74.0,5,1,79.72,2,1,1,v England,Colombo (RPS),2014-11-26,ODI # 3554,Kusal Perera
9.0,17,10.0,1,0,90.00,2,1,2,v England,Colombo (RPS),2014-11-29,ODI # 3557,Kusal Perera
0.0,7,4.0,0,0,0.00,2,1,1,v England,Hambantota,2014-12-03,ODI # 3561,Kusal Perera
31.0,61,41.0,3,0,75.60,2,1,2,v England,Colombo (RPS),2014-12-07,ODI # 3563,Kusal Perera
0.0,2,2.0,0,0,0.00,2,1,1,v England,Pallekele,2014-12-10,ODI # 3565,Kusal Perera
24.0,17,13.0,2,2,184.61,6,1,1,v Scotland,Hobart,2015-03-11,ODI # 3632,Kusal Perera
3.0,6,10.0,0,0,30.00,1,1,1,v South Africa,Sydney,2015-03-18,ODI # 3640,Kusal Perera
26.0,41,35.0,4,0,74.28,1,1,1,v Pakistan,Dambulla,2015-07-11,ODI # 3664,Kusal Perera
68.0,40,25.0,13,2,272.00,1,1,2,v Pakistan,Pallekele,2015-07-15,ODI # 3669,Kusal Perera
20.0,38,18.0,3,0,111.11,1,1,2,v Pakistan,Colombo (RPS),2015-07-19,ODI # 3670,Kusal Perera
0.0,2,2.0,0,0,0.00,1,1,1,v Pakistan,Colombo (RPS),2015-07-22,ODI # 3671,Kusal Perera
116.0,157,109.0,9,4,106.42,1,1,1,v Pakistan,Hambantota,2015-07-26,ODI # 3672,Kusal Perera
14.0,-,16.0,2,0,87.50,1,1,2,v West Indies,Colombo (RPS),2015-11-01,ODI # 3701,Kusal Perera
99.0,137,92.0,6,4,107.60,1,1,2,v West Indies,Colombo (RPS),2015-11-04,ODI # 3702,Kusal Perera
50.0,88,47.0,2,2,106.38,1,1,2,v West Indies,Pallekele,2015-11-07,ODI # 3704,Kusal Perera
32.0,-,38.0,4,0,84.21,1,1,1,v Ireland,Dublin (Malahide),2016-06-16,ODI # 3748,Kusal Perera
135.0,-,128.0,16,2,105.46,1,1,1,v Ireland,Dublin (Malahide),2016-06-18,ODI # 3749,Kusal Perera
24.0,33,23.0,4,0,104.34,1,1,1,v England,Nottingham,2016-06-21,ODI # 3751,Kusal Perera
37.0,99,45.0,3,0,82.22,1,1,1,v England,Birmingham,2016-06-24,ODI # 3753,Kusal Perera
9.0,37,25.0,0,0,36.00,1,1,1,v England,Bristol,2016-06-26,ODI # 3755,Kusal Perera
1.0,7,1.0,0,0,100.00,1,1,1,v England,The Oval,2016-06-29,ODI # 3757,Kusal Perera
6.0,17,15.0,0,0,40.00,1,1,2,v England,Cardiff,2016-07-02,ODI # 3758,Kusal Perera
1.0,5,2.0,0,0,50.00,1,1,1,v Australia,Colombo (RPS),2016-08-21,ODI # 3768,Kusal Perera
54.0,65,53.0,5,1,101.88,7,1,1,v Australia,Colombo (RPS),2016-08-24,ODI # 3769,Kusal Perera
11.0,32,20.0,1,0,55.00,7,1,1,v Australia,Dambulla,2016-08-28,ODI # 3772,Kusal Perera
6.0,20,14.0,0,0,42.85,7,1,1,v Australia,Dambulla,2016-08-31,ODI # 3774,Kusal Perera
14.0,31,27.0,2,0,51.85,6,1,1,v Australia,Pallekele,2016-09-04,ODI # 3776,Kusal Perera
21.0,44,27.0,4,0,77.77,2,1,2,v Zimbabwe,Harare,2016-11-14,ODI # 3804,Kusal Perera
4.0,23,11.0,1,0,36.36,2,1,2,v West Indies,Harare,2016-11-16,ODI # 3805,Kusal Perera
7.0,15,7.0,1,0,100.00,2,1,1,v West Indies,Bulawayo,2016-11-23,ODI # 3808,Kusal Perera
14.0,32,13.0,2,0,107.69,2,1,2,v Zimbabwe,Bulawayo,2016-11-27,ODI # 3810,Kusal Perera
44.0,99,66.0,5,0,66.66,6,0,2,v South Africa,The Oval,2017-06-03,ODI # 3877,Kusal Perera
47.0,65,44.0,5,0,106.81,4,1,2,v India,The Oval,2017-06-08,ODI # 3882,Kusal Perera
