Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
6.0,0,29.0,1.0,4.83,4,2,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,36.0,Mohammad Nabi
2.0,0,7.0,1.0,3.5,6,2,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,12.0,Mohammad Nabi
3.0,0,9.0,0.0,3.0,1,1,v Sri Lanka,Mirpur,2014-03-03,ODI # 3481,18.0,Najibullah Zadran
2.0,0,21.0,0.0,10.5,6,2,v Zimbabwe,Bulawayo,2015-10-24,ODI # 3699,12.0,Najibullah Zadran
4.0,0,24.0,0.0,6.0,6,2,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,24.0,Azmatullah Omarzai
6.0,0,23.0,1.0,3.83,4,2,v Netherlands,Doha,2022-01-25,ODI # 4350,36.0,Azmatullah Omarzai
7.0,0,37.0,0.0,5.28,4,1,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,42.0,Azmatullah Omarzai
6.0,0,29.0,1.0,4.83,3,1,v Bangladesh,Chattogram,2022-02-28,ODI # 4359,36.0,Azmatullah Omarzai
6.0,0,24.0,1.0,4.0,3,2,v Zimbabwe,Harare,2022-06-04,ODI # 4397,36.0,Azmatullah Omarzai
7.0,0,25.0,0.0,3.57,4,1,v Zimbabwe,Harare,2022-06-06,ODI # 4400,42.0,Azmatullah Omarzai
5.0,0,17.0,1.0,3.4,4,1,v Zimbabwe,Harare,2022-06-09,ODI # 4403,30.0,Azmatullah Omarzai
8.0,1,35.0,1.0,4.37,2,1,v Sri Lanka,Hambantota,2023-06-02,ODI # 4579,48.0,Azmatullah Omarzai
5.0,0,48.0,0.0,9.6,2,1,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,30.0,Azmatullah Omarzai
6.0,0,39.0,1.0,6.5,3,1,v Bangladesh,Chattogram,2023-07-05,ODI # 4615,36.0,Azmatullah Omarzai
