Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
4.0,0,29.0,1.0,7.25,6,2,v Sri Lanka,Durban,2019-03-10,ODI # 4112,24.0,Tabraiz Shamsi
10.0,0,34.0,1.0,3.4,5,1,v Sri Lanka,Gqeberha,2019-03-13,ODI # 4114,60.0,Tabraiz Shamsi
9.0,0,54.0,0.0,6.0,5,2,v India,Southampton,2019-06-05,ODI # 4150,54.0,Tabraiz Shamsi
9.0,0,62.0,0.0,6.88,5,2,v Australia,Manchester,2019-07-06,ODI # 4188,54.0,Tabraiz Shamsi
10.0,0,38.0,3.0,3.8,5,1,v England,Cape Town,2020-02-04,ODI # 4234,60.0,Tabraiz Shamsi
10.0,0,58.0,1.0,5.8,4,2,v England,Johannesburg,2020-02-09,ODI # 4242,60.0,Tabraiz Shamsi
10.0,0,45.0,2.0,4.5,5,2,v Australia,Paarl,2020-02-29,ODI # 4248,60.0,Tabraiz Shamsi
10.0,0,54.0,1.0,5.4,5,1,v Australia,Bloemfontein,2020-03-04,ODI # 4252,60.0,Tabraiz Shamsi
10.0,0,51.0,0.0,5.1,5,2,v Pakistan,Centurion,2021-04-02,ODI # 4285,60.0,Tabraiz Shamsi
7.0,0,60.0,1.0,8.57,5,2,v Pakistan,Johannesburg,2021-04-04,ODI # 4286,42.0,Tabraiz Shamsi
8.0,0,35.0,1.0,4.37,5,1,v Ireland,Dublin (Malahide),2021-07-11,ODI # 4301,48.0,Tabraiz Shamsi
10.0,1,42.0,1.0,4.2,5,1,v Ireland,Dublin (Malahide),2021-07-13,ODI # 4302,60.0,Tabraiz Shamsi
10.0,0,46.0,3.0,4.6,5,2,v Ireland,Dublin (Malahide),2021-07-16,ODI # 4305,60.0,Tabraiz Shamsi
10.0,0,55.0,1.0,5.5,6,1,v Sri Lanka,Colombo (RPS),2021-09-02,ODI # 4314,60.0,Tabraiz Shamsi
7.4,0,49.0,5.0,6.39,4,2,v Sri Lanka,Colombo (RPS),2021-09-04,ODI # 4315,46.0,Tabraiz Shamsi
10.0,0,31.0,2.0,3.1,5,1,v Sri Lanka,Colombo (RPS),2021-09-07,ODI # 4318,60.0,Tabraiz Shamsi
10.0,1,52.0,2.0,5.2,5,2,v India,Paarl,2022-01-19,ODI # 4344,60.0,Tabraiz Shamsi
9.0,0,57.0,2.0,6.33,6,1,v India,Paarl,2022-01-21,ODI # 4346,54.0,Tabraiz Shamsi
10.0,1,26.0,1.0,2.6,5,1,v Bangladesh,Johannesburg,2022-03-20,ODI # 4372,60.0,Tabraiz Shamsi
7.0,0,41.0,0.0,5.85,4,2,v Bangladesh,Centurion,2022-03-23,ODI # 4375,42.0,Tabraiz Shamsi
9.0,0,53.0,2.0,5.88,4,2,v England,Chester-le-Street,2022-07-19,ODI # 4434,54.0,Tabraiz Shamsi
6.0,0,39.0,2.0,6.5,5,1,v England,Manchester,2022-07-22,ODI # 4435,36.0,Tabraiz Shamsi
8.0,0,89.0,1.0,11.12,5,2,v India,Lucknow,2022-10-06,ODI # 4470,48.0,Tabraiz Shamsi
5.2,0,55.0,1.0,10.31,5,2,v England,Bloemfontein,2023-01-27,ODI # 4512,32.0,Tabraiz Shamsi
8.0,0,61.0,0.0,7.62,6,1,v England,Kimberley,2023-02-01,ODI # 4514,48.0,Tabraiz Shamsi
10.0,0,62.0,2.0,6.2,5,1,v West Indies,East London,2023-03-18,ODI # 4540,60.0,Tabraiz Shamsi
10.0,1,25.0,3.0,2.5,5,1,v Netherlands,Benoni,2023-03-31,ODI # 4558,60.0,Tabraiz Shamsi
4.1,0,38.0,1.0,9.12,5,2,v Netherlands,Johannesburg,2023-04-02,ODI # 4563,24.0,Tabraiz Shamsi
1.0,0,3.0,1.0,3.0,7,1,v Bangladesh,Johannesburg,2022-03-20,ODI # 4372,6.0,Rassie van der Dussen
4.0,0,22.0,0.0,5.5,4,2,v Ireland,Benoni,2016-09-25,ODI # 3780,24.0,Andile Phehlukwayo
10.0,1,44.0,4.0,4.4,4,1,v Australia,Centurion,2016-09-30,ODI # 3785,60.0,Andile Phehlukwayo
6.4,0,59.0,2.0,8.85,4,2,v Australia,Johannesburg,2016-10-02,ODI # 3787,40.0,Andile Phehlukwayo
8.0,0,58.0,1.0,7.25,5,1,v Australia,Durban,2016-10-05,ODI # 3790,48.0,Andile Phehlukwayo
5.0,1,28.0,0.0,5.6,4,1,v Australia,Gqeberha,2016-10-09,ODI # 3792,30.0,Andile Phehlukwayo
9.0,1,51.0,1.0,5.66,5,2,v Australia,Cape Town,2016-10-12,ODI # 3795,54.0,Andile Phehlukwayo
7.0,0,31.0,0.0,4.42,4,1,v Sri Lanka,Gqeberha,2017-01-28,ODI # 3828,42.0,Andile Phehlukwayo
4.0,0,21.0,1.0,5.25,5,2,v Sri Lanka,Durban,2017-02-01,ODI # 3830,24.0,Andile Phehlukwayo
5.0,0,26.0,2.0,5.2,5,1,v Sri Lanka,Johannesburg,2017-02-04,ODI # 3831,30.0,Andile Phehlukwayo
7.0,1,44.0,0.0,6.28,6,2,v Sri Lanka,Centurion,2017-02-10,ODI # 3834,42.0,Andile Phehlukwayo
5.0,0,28.0,0.0,5.6,3,1,v New Zealand,Hamilton,2017-02-19,ODI # 3836,30.0,Andile Phehlukwayo
9.0,0,62.0,0.0,6.88,5,1,v New Zealand,Christchurch,2017-02-22,ODI # 3839,54.0,Andile Phehlukwayo
5.0,0,12.0,2.0,2.4,3,2,v New Zealand,Wellington,2017-02-25,ODI # 3841,30.0,Andile Phehlukwayo
7.0,1,35.0,2.0,5.0,4,1,v New Zealand,Auckland,2017-03-04,ODI # 3846,42.0,Andile Phehlukwayo
9.0,0,59.0,2.0,6.55,5,1,v England,Leeds,2017-05-24,ODI # 3872,54.0,Andile Phehlukwayo
10.0,1,74.0,1.0,7.4,5,1,v England,Southampton,2017-05-27,ODI # 3873,60.0,Andile Phehlukwayo
5.0,0,25.0,0.0,5.0,3,2,v India,The Oval,2017-06-11,ODI # 3886,30.0,Andile Phehlukwayo
10.0,0,60.0,0.0,6.0,5,1,v Bangladesh,Kimberley,2017-10-15,ODI # 3923,60.0,Andile Phehlukwayo
10.0,1,40.0,4.0,4.0,4,2,v Bangladesh,Paarl,2017-10-18,ODI # 3925,60.0,Andile Phehlukwayo
4.0,1,13.0,1.0,3.25,4,2,v Bangladesh,East London,2017-10-22,ODI # 3929,24.0,Andile Phehlukwayo
8.0,0,42.0,2.0,5.25,5,2,v India,Durban,2018-02-01,ODI # 3969,48.0,Andile Phehlukwayo
6.0,0,42.0,1.0,7.0,4,1,v India,Cape Town,2018-02-07,ODI # 3971,36.0,Andile Phehlukwayo
6.0,0,38.0,0.0,6.33,5,1,v India,Johannesburg,2018-02-10,ODI # 3973,36.0,Andile Phehlukwayo
8.0,0,34.0,0.0,4.25,4,1,v India,Gqeberha,2018-02-13,ODI # 3976,48.0,Andile Phehlukwayo
4.0,0,27.0,0.0,6.75,4,2,v India,Centurion,2018-02-16,ODI # 3978,24.0,Andile Phehlukwayo
3.0,0,30.0,0.0,10.0,4,1,v Sri Lanka,Dambulla,2018-07-29,ODI # 4025,18.0,Andile Phehlukwayo
9.0,0,45.0,3.0,5.0,4,1,v Sri Lanka,Dambulla,2018-08-01,ODI # 4027,54.0,Andile Phehlukwayo
9.0,0,74.0,3.0,8.22,3,2,v Sri Lanka,Pallekele,2018-08-05,ODI # 4029,54.0,Andile Phehlukwayo
6.0,0,45.0,1.0,7.5,3,1,v Sri Lanka,Pallekele,2018-08-08,ODI # 4030,36.0,Andile Phehlukwayo
8.0,0,60.0,2.0,7.5,4,1,v Sri Lanka,Colombo (RPS),2018-08-12,ODI # 4031,48.0,Andile Phehlukwayo
7.0,2,22.0,2.0,3.14,4,1,v Zimbabwe,Kimberley,2018-09-30,ODI # 4049,42.0,Andile Phehlukwayo
5.0,1,7.0,1.0,1.4,3,2,v Zimbabwe,Bloemfontein,2018-10-03,ODI # 4050,30.0,Andile Phehlukwayo
6.0,0,34.0,2.0,5.66,5,1,v Zimbabwe,Paarl,2018-10-06,ODI # 4051,36.0,Andile Phehlukwayo
6.0,0,33.0,3.0,5.5,4,1,v Australia,Perth,2018-11-04,ODI # 4065,36.0,Andile Phehlukwayo
7.0,0,43.0,1.0,6.14,4,2,v Pakistan,Gqeberha,2019-01-19,ODI # 4080,42.0,Andile Phehlukwayo
9.5,2,22.0,4.0,2.23,4,1,v Pakistan,Durban,2019-01-22,ODI # 4081,59.0,Andile Phehlukwayo
10.0,0,71.0,0.0,7.1,4,1,v Pakistan,Centurion,2019-01-25,ODI # 4084,60.0,Andile Phehlukwayo
2.3,0,17.0,1.0,6.8,5,2,v Pakistan,Johannesburg,2019-01-27,ODI # 4087,14.0,Andile Phehlukwayo
9.0,0,42.0,2.0,4.66,6,1,v Pakistan,Cape Town,2019-01-30,ODI # 4090,54.0,Andile Phehlukwayo
2.0,0,19.0,0.0,9.5,3,2,v Sri Lanka,Durban,2019-03-10,ODI # 4112,12.0,Andile Phehlukwayo
5.2,0,21.0,2.0,3.93,4,1,v Sri Lanka,Gqeberha,2019-03-13,ODI # 4114,32.0,Andile Phehlukwayo
8.0,0,40.0,1.0,5.0,3,1,v Sri Lanka,Cape Town,2019-03-16,ODI # 4115,48.0,Andile Phehlukwayo
8.0,0,44.0,1.0,5.5,5,1,v England,The Oval,2019-05-30,ODI # 4143,48.0,Andile Phehlukwayo
10.0,1,52.0,2.0,5.2,3,1,v Bangladesh,The Oval,2019-06-02,ODI # 4147,60.0,Andile Phehlukwayo
8.3,0,40.0,1.0,4.7,4,2,v India,Southampton,2019-06-05,ODI # 4150,51.0,Andile Phehlukwayo
8.0,1,18.0,2.0,2.25,3,1,v Afghanistan,Cardiff,2019-06-15,ODI # 4160,48.0,Andile Phehlukwayo
8.3,0,73.0,1.0,8.58,4,2,v New Zealand,Birmingham,2019-06-19,ODI # 4165,51.0,Andile Phehlukwayo
8.0,0,49.0,1.0,6.12,4,1,v Pakistan,Lord's,2019-06-23,ODI # 4171,48.0,Andile Phehlukwayo
8.0,0,38.0,1.0,4.75,4,1,v Sri Lanka,Chester-le-Street,2019-06-28,ODI # 4176,48.0,Andile Phehlukwayo
2.5,0,22.0,2.0,7.76,6,2,v Australia,Manchester,2019-07-06,ODI # 4188,17.0,Andile Phehlukwayo
8.0,0,47.0,1.0,5.87,4,1,v England,Cape Town,2020-02-04,ODI # 4234,48.0,Andile Phehlukwayo
2.0,0,23.0,0.0,11.5,6,2,v England,Johannesburg,2020-02-09,ODI # 4242,12.0,Andile Phehlukwayo
10.0,0,52.0,1.0,5.2,4,2,v Australia,Paarl,2020-02-29,ODI # 4248,60.0,Andile Phehlukwayo
10.0,0,44.0,1.0,4.4,4,1,v Australia,Bloemfontein,2020-03-04,ODI # 4252,60.0,Andile Phehlukwayo
7.0,0,49.0,1.0,7.0,4,1,v Australia,Potchefstroom,2020-03-07,ODI # 4254,42.0,Andile Phehlukwayo
10.0,0,56.0,2.0,5.6,4,2,v Pakistan,Centurion,2021-04-02,ODI # 4285,60.0,Andile Phehlukwayo
10.0,0,67.0,2.0,6.7,3,2,v Pakistan,Johannesburg,2021-04-04,ODI # 4286,60.0,Andile Phehlukwayo
4.0,0,37.0,1.0,9.25,5,1,v Pakistan,Centurion,2021-04-07,ODI # 4287,24.0,Andile Phehlukwayo
7.0,1,39.0,1.0,5.57,3,1,v Ireland,Dublin (Malahide),2021-07-11,ODI # 4301,42.0,Andile Phehlukwayo
10.0,0,73.0,2.0,7.3,3,1,v Ireland,Dublin (Malahide),2021-07-13,ODI # 4302,60.0,Andile Phehlukwayo
10.0,0,56.0,3.0,5.6,4,2,v Ireland,Dublin (Malahide),2021-07-16,ODI # 4305,60.0,Andile Phehlukwayo
5.0,0,37.0,0.0,7.4,5,1,v Sri Lanka,Colombo (RPS),2021-09-02,ODI # 4314,30.0,Andile Phehlukwayo
5.0,0,28.0,0.0,5.6,5,2,v Sri Lanka,Colombo (RPS),2021-09-04,ODI # 4315,30.0,Andile Phehlukwayo
1.0,0,10.0,0.0,10.0,6,1,v Sri Lanka,Colombo (RPS),2021-09-07,ODI # 4318,6.0,Andile Phehlukwayo
5.0,0,26.0,2.0,5.2,6,2,v India,Paarl,2022-01-19,ODI # 4344,30.0,Andile Phehlukwayo
8.0,0,44.0,1.0,5.5,5,1,v India,Paarl,2022-01-21,ODI # 4346,48.0,Andile Phehlukwayo
7.0,0,40.0,3.0,5.71,5,2,v India,Cape Town,2022-01-23,ODI # 4349,42.0,Andile Phehlukwayo
10.0,1,63.0,1.0,6.3,5,1,v Bangladesh,Centurion,2022-03-18,ODI # 4370,60.0,Andile Phehlukwayo
3.0,0,17.0,0.0,5.66,5,2,v England,Chester-le-Street,2022-07-19,ODI # 4434,18.0,Andile Phehlukwayo
9.0,1,52.0,1.0,5.77,1,2,v India,Ranchi,2022-10-09,ODI # 4471,54.0,Bjorn Fortuin
4.0,1,20.0,1.0,5.0,4,2,v India,Delhi,2022-10-11,ODI # 4472,24.0,Bjorn Fortuin
10.0,0,57.0,2.0,5.7,4,1,v West Indies,East London,2023-03-18,ODI # 4540,60.0,Bjorn Fortuin
8.0,0,46.0,2.0,5.75,4,1,v West Indies,Potchefstroom,2023-03-21,ODI # 4544,48.0,Bjorn Fortuin
9.0,0,49.0,0.0,5.44,2,2,v India,Paarl,2022-01-19,ODI # 4344,54.0,Marco Jansen
10.0,1,57.0,2.0,5.7,3,1,v Bangladesh,Centurion,2022-03-18,ODI # 4370,60.0,Marco Jansen
5.1,0,43.0,0.0,8.32,1,2,v India,Delhi,2022-10-11,ODI # 4472,30.0,Marco Jansen
10.0,0,66.0,1.0,6.6,3,1,v England,Bloemfontein,2023-01-29,ODI # 4513,60.0,Marco Jansen
10.0,0,53.0,2.0,5.3,1,1,v England,Kimberley,2023-02-01,ODI # 4514,60.0,Marco Jansen
10.0,1,77.0,1.0,7.7,2,1,v West Indies,East London,2023-03-18,ODI # 4540,60.0,Marco Jansen
9.0,0,46.0,2.0,5.11,3,1,v West Indies,Potchefstroom,2023-03-21,ODI # 4544,54.0,Marco Jansen
8.1,1,27.0,1.0,3.3,2,1,v Netherlands,Benoni,2023-03-31,ODI # 4558,48.0,Marco Jansen
7.0,1,39.0,1.0,5.57,2,2,v Netherlands,Johannesburg,2023-04-02,ODI # 4563,42.0,Marco Jansen
